estc_id,actor_id
T154383,34044423
N18170,63858034
T16970,122574378
T85541,bbti_37044
N47874,bbti_37399
T75470,bbti_10232
T149930,12361047
N22463,17097029
T173247,9729889
T61460,bbti_107957
T4325,309837281
N71023,44241534
N29907,29437883
T55734,41845728
T196681,emathews_0
T179362,317106746
T90504,mrrobertfreebairn_0
T153385,androanderson_0
W43672,59137165
T38960,bbti_125482
T79499,bbti_113516
T12333,30718937
W3451,39196133
N492895,bbti_54144
N53432,44350696
T30452,17097029
T71267,29080720
W3563,55606557
T10320,mrjamesmewen_0
N12827,bbti_109905
T67061,bbti_111541
T169515,bbti_20941
T206587,36814575
N1093,bbti_61088
T154014,bbti_13169
N5322,bbti_5367
T97275,bbti_7900
N471963,12361109
T107127,bbti_5367
N54235,121294363
T52791,josephleathley_0
T22354,4306147270694535700005
T101001,thomasryles_0
N36297,33425968
T129856,bbti_78110
N61551,304984140
T36124,12361109
N32340,31591451
N52348,12361109
T114826,150016994
T39623,dccxli_0
W2591,39196133
N476606,andrewcrook_1
T106603,bbti_13502
N20799,309837281
T70941,21689248
T43891,bbti_20114
T138890,9741821
T216803,187519562
T1425,305118749
N474466,bbti_45404
T75169,awebster_0
T29514,122574378
N68235,44350696
T81964,12361047
T144687,bbti_113516
T139342,295382906
T45201,100328493
T107162,bbti_32587
T188728,johnmosman_0
N48171,54199802
P1771,bbti_57025
T45039,charlesrivington_0
N479175,78683735
T78753,9741821
N18395,NV7198
T69538,26938284
N67357,68823052
W32515,59137165
T173249,thomashumes_0
T4622,54003672
T68707,dashburn_0
N44572,54200197
T91587,40811864
T129106,21996443
N46196,14823396
W2777,246209713
N15973,bbti_73973
T136147,bbti_109905
N31253,georgeewing_0
T179787,bbti_51870
T56965,bbti_5367
T188546,72798292
T170985,johnmartin_0
N6450,bbti_77601
N6096,bbti_15982
T85598,gulielmirussel_0
T45129,williamsmith_6
T134677,sarahhyde_0
T62494,bbti_65134
N67097,46674297
N26250,bbti_75857
T182863,51540282
T185263,33425968
T93266,swordandbucklercourt_0
T34971,bbti_105106
T207051,bbti_96684
T145713,31868616
N474793,41714688
T186675,bbti_49715
T54998,bbti_109907
T96162,bbti_42947
N70336,19566142
N17316,him_1
T134447,bbti_8281
T47047,bbti_62604
T8252,78374987
N55705,255661736
N50579,bbti_33480
T94371,bbti_25432
T179320,georgeharrison_0
W5935,11303120
N44271,bbti_105768
T39024,bbti_125482
T127938,bbti_109575
T104250,214205708
T59635,bbti_75857
T26558,77124830
T224698,7287161
N34976,bbti_113516
N54743,228716377
N5829,roberticlavell_0
N476485,andrewcrook_1
N22089,bbti_109575
T114663,311335919
T102812,51557323
N27939,34509981
T84713,thomasleigh_0
N17730,jeannourse_0
N18894,bbti_13502
R5869,sarahburton_0
N21076,34511788
T60575,bbti_51499
T33819,bbti_15982
W19728,69363534
N1247,bbti_78573
T46568,9741821
T154043,41726148
N23235,bbti_7688
N10890,228716377
R3746,26938284
T132729,bbti_38592
T43888,johnandsamwilmot_0
T14163,bbti_55110
T108805,bbti_15982
N49570,bbti_106365
T36571,36768263
T160984,147002053
W10889,16293464
T153928,229679314
T53022,wkilborn_0
N53983,dominickroach_0
T153464,bbti_106365
W12205,48288295
T64603,NV2330
N49005,77124830
T2033,bbti_52476
T99368,31070598
T14873,52088315
T105224,roberturie_0
T105189,williambruce_0
R175604,bbti_70987
T177150,thomasbenson_0
T136840,bbti_77907
N25355,richardnorris_0
N483185,42273689
T112243,bbti_116466
T95470,johnmosman_0
T108891,162452818
T50624,150016994
T20795,philcrampton_0
T70438,charlesplayer_0
W18830,59137165
T110613,georgeewing_0
T203160,wwebb_1
N37109,bbti_45779
N65970,bbti_73149
T178046,bbti_27009
T184102,bbti_114587
T53726,228716377
N5694,14365616
T45211,bbti_7688
T187873,bbti_37443
W29751,16293464
N69914,mrbunyan_0
T92857,bbti_16114
W20916,8938475
R28470,12182874
T144305,12361047
N30349,19591103
T144645,bbti_113516
T69352,bbti_114404
N23871,mrsmarymason_0
T50985,21213427
N27049,281435278
R27293,26938284
T141563,NV7198
N46118,13724886
T300792,bbti_35352
T76485,309837281
R16280,21998777
T68961,bbti_45832
N12288,bbti_16114
T77306,bbti_109907
N43581,andom_0
T21595,bbti_24605
T230304,bbti_125482
N51975,54199802
T53492,bbti_13923
N4141,36814575
T19468,30718937
P1808,17097029
T88655,229679314
T109812,15008766
N29372,samuelwilson_0
T176523,bbti_125522
T221243,bbti_13037
T16942,122574378
N18672,227713609
T63850,30718937
N53294,44350696
T128248,bbti_59028
T198197,davidduncan_0
T195168,bbti_9201
T103300,johntraill_0
T12496,30718937
T48399,34509981
T4878,NV37384
T104271,bbti_109575
T300087,31591451
T191217,214205708
N16040,263788498
N66936,21954540
W32032,33552242
T92625,bbti_107957
T95223,bbti_5367
T98274,17097029
T198153,bbti_15333
N43576,29427704
N30823,bbti_105842
N17817,bbti_112617
N27688,henryhillsdeceasd_0
T153226,bbti_56800
T220181,bbti_114019
T39324,richwilkin_0
T103325,bbti_107835
T115837,36768263
P1896,bbti_68100
N16359,17087371
T224328,bbti_9392
N20027,bbti_107904
T18438,bbti_114516
T191958,122574378
R211884,2698233
T25478,bbti_116049
T18120,122574378
T36840,williamsmith_6
N470872,34511788
T86807,bbti_28405
R28853,bbti_3198
T16563,39467138
T148151,robertconnor_0
T11387,bbti_116689
T153465,bbti_59028
N13185,bbti_9392
T67120,johncook_0
T30641,bbti_52448
N33377,36972115
T138302,johnsmith_0
T134826,bbti_51499
T71501,73995150
T220235,bbti_107764
T16463,bbti_23822
N490925,bbti_46047
T143097,63858034
N64483,30718937
T107333,johnsmith_0
T58251,21954540
T8325,51926513
T47414,228716377
N9206,bbti_104681
T125513,robertfoulis_0
T109833,bbti_112857
T478391,bbti_37103
W37857,48288295
T102045,9741821
W37166,8938475
T220090,228716377
N54267,bbti_57020
N66596,bbti_73973
W18573,ephratacommunity_0
T155645,thomashume_0
T115519,9729889
T36451,bbti_19047
N476252,248202931
T79529,jamesjaffray_1
T112709,bbti_28011
T22354,bbti_107957
N45832,40811864
T144261,bbti_105106
T20331,thomasbaily_0
T224943,121294363
T200753,bbti_109575
T141134,33425968
T12780,9741821
N30358,bbti_15611
T226385,NV26254
T74433,228716377
T39514,bbti_116057
T38838,17097029
N2997,19565798
N10427,johnnicholson_0
T82749,173741386
T66497,21213427
T129446,bbti_57397
T202687,72798292
T191850,44350696
T94907,121291376
W19200,11303120
T114683,44350961
W19206,38347954
P1825,bbti_114019
W4212,38347954
T73235,20033278
T111809,19553220
N39714,1565494
T145952,bbti_10233
N471341,bbti_13923
N493136,thomashurt_0
T42122,bbti_7900
T99322,56662373
T194252,122574378
T39875,bbti_106365
T27664,330654
T107369,1565494
T34913,77124830
T71733,228701119
T146304,228716377
T31603,34509981
T47902,44201641
N43365,228716377
T2397,228716377
T95950,26938284
T93258,228716377
T13969,44148715
T56403,228701119
T145333,44148715
N25935,41690231
N51162,29412961
T98618,263788498
T172082,34511788
T201126,44195902
W37963,39196133
N22041,bbti_64335
T137569,bbti_7900
N41709,bbti_30238
T98892,228716377
T145194,andrewcrook_1
T117076,bbti_73149
T115519,bbti_37006
N46388,17097029
T132335,thomasmoore_0
T180594,bbti_73560
T19762,executrixofthomasnewcombdeceasd_0
N2925,9729889
T129198,132829424
T65543,bbti_11881
T68968,73771528
N62491,bbti_73973
N1356,228716377
N476252,bbti_10232
T44544,248202931
N476930,andrewcrook_1
T2431,bbti_78573
T163884,mrjames_0
N33292,48823380
W26189,33529902
T52412,bbti_6361
T91793,31070598
W20622,56609913
W20985,34890457
T198444,fthorn_0
T178119,bbti_15982
N19579,228716377
T121444,305051344
T108692,51557323
T56467,thomasmoore_0
W29991,267798663
T75735,bbti_57038
N4261,bbti_48741
R38691,42186278
T145926,47134056
N492735,mrdanielfogg_0
T128182,44350961
T149417,edwardjones_1
T16875,bbti_77601
T85107,31857518
T145596,47563478
W8466,16293464
T103803,228716377
N1511,228716377
T126120,7240255
T79899,31591451
T45978,bbti_116049
T116848,45785847
T44064,228716377
N22265,36768263
T66974,63893036
T498347,34296515
N41530,bbti_78573
T106314,17097029
T33826,36768263
T100044,187519562
T18064,bbti_7900
N41572,bbti_36669
T174905,11278298
T94652,73995150
T101358,bbti_16685
N7187,executrixofthomasnewcombdeceasd_0
N45856,benjaminshirley_1
T76818,bbti_13923
N14723,36972115
T58710,31912803
T164188,56662373
T47106,40796337
T118601,bbti_3099
T197841,alexanderdavidson_0
N16137,thomasleigh_0
T126599,bbti_72994
N63300,73995150
P6425,44148715
T61240,150016994
T154229,pierreprault_0
N1722,bbti_60899
N60641,29437883
T44600,228716377
T107669,5720882
T45384,bbti_11800
T191123,51926513
T67015,messrshamiltonandbalfour_0
T79588,bbti_69060
N24113,306130183
T7731,edwardjones_3
T95591,bbti_109740
T5990,12361109
T161170,bbti_72801
N9476,9741821
N44652,christopherdickson_0
N36147,269036155
W20187,55606557
T66135,bbti_105106
T132552,231002232
T232143,34511788
R218093,company_0
T172849,43894766
T102439,36972115
N42206,44350961
W30329,11303120
T114168,51926513
T114875,bbti_59028
T164963,150016994
T178042,akincaid_0
N2211,bbti_55222
W19575,NV24642
N21835,bbti_116779
T98892,bbti_53568
T102302,24497251
T91586,georgeewing_0
T30449,bbti_15899
N504839,bbti_37044
T89254,41727978
N22786,bbti_13923
T128986,263788498
T135352,bbti_52439
N28626,bbti_105106
T30480,9741821
T14527,36814575
T143379,bbti_46923
N9275,68823052
T70611,56662373
T119494,15008766
T182543,54200197
N69536,bbti_31522
T112621,bbti_44618
T69863,21213427
T41558,228716377
T36340,bbti_109905
T229503,francisdickson_0
T45972,bbti_54789
W27173,kneelandandgreen_0
T189261,262067064
N32604,thomaswaltruddimannos_0
T180651,54200258
T16881,228701119
T217463,150016994
T151093,bbti_116574
T478705,bbti_73973
T149893,19553220
T77827,robertfleming_0
T174969,bbti_6910
T108500,29412961
T25974,bbti_35731
T10762,bbti_76934
T98892,williammeadows_0
T100049,abrahambradley_0
N11686,330654
W8399,38347954
T45733,59137424
T185392,bbti_78573
T167238,samuelfuller_0
T114587,228716377
T87498,36768263
T173950,bbti_104038
N54861,bbti_74241
T103919,bbti_113516
N492364,63858034
N64440,edwinsandys_0
T37679,mdccx_0
T100626,bbti_116081
T147529,jacobumknapton_0
N70554,andrewcrook_1
T140720,150016994
T79423,bbti_107361
T68494,NV33983
T51924,228716377
T133585,24497251
T229346,messieurshawes_0
N41437,robertbaldwin_0
N33491,bbti_112352
T50354,218481116
T91794,bbti_7688
T10608,34343718
T175077,71442890
T56731,bbti_109740
N17817,1565494
T7225,63858034
T38429,228716377
T1438,228716377
T105427,bbti_113385
R171479,bbti_37006
N10386,26938284
N13448,24497251
T34917,231002232
T85400,bbti_109907
T167981,georgerisk_0
N31087,williamdaniell_0
N24794,6514726
T45913,bbti_2089
T194357,thomasbatten_0
T56891,26938284
N23751,henryshaw_0
W27631,38347954
T66455,33425968
T8337,bbti_107724
W17134,59137165
N30588,bbti_125482
W28988,38347954
T94220,305051344
T74179,255661736
W40692,65538602
T143841,bbti_19561
N35090,19591103
T2348,17097029
N12826,bbti_10232
T79450,bbti_111939
T94122,74192897
N52377,30718937
N53753,173741386
T36946,71283786
W5244,13766700
T196329,NV37257
N10427,24488557
T127795,bbti_107361
T75664,255661736
N50546,12361109
T95686,bbti_10233
T116795,bbti_55493
N1999,44148715
T94121,johnmarrensurgeon_0
T12540,assignsofhenryhillsdeceasd_0
N20934,bbti_24570
T222310,bbti_53584
T103284,bbti_76724
R222929,44350696
T17018,228716377
T181136,47589
T173794,bbti_113163
T164843,7291567
T113571,bbti_42637
T308,bbti_116262
T226417,309837281
N52225,54199802
T97038,54200197
T123249,johnhyde_0
T60408,1565494
T226447,54200258
T174770,295382906
W19222,18614498
N10539,bbti_75548
T91578,bbti_60899
T54613,29586562
T132171,bbti_16685
T134092,bbti_21689
T109410,bbti_39462
R14289,187519562
T147935,bbti_37875
W13533,55606557
N27832,34509981
N53882,executrixofthomasnewcombdeceasd_0
T208283,samuelmountfort_0
T75101,34509981
T92441,bbti_62733
N1869,17097029
T117901,31591451
T207531,36972115
N41934,56494757
T177067,georgerisk_0
T19500,bbti_4474
N5894,bbti_7993
T5546,adob_0
T90477,12361047
N51299,30718937
T32058,36972115
T114069,218481116
W20298,16293464
T181212,17097029
T6328,mrpascaltranslated_0
T113216,36768263
T140732,54200258
T144458,147002053
T116269,bbti_112617
T114547,bbti_113516
T89280,30718937
T121316,222770681
W37648,70465409
T301141,122574378
N25581,bbti_75361
N16494,annodom_0
T139360,richardpue_0
T186599,222770681
N44588,21998777
N51496,30718937
T21309,georgerisk_0
T153428,robertflemingandcompany_0
N2963,43894766
W32134,40900160
T147428,bbti_91625
T67008,bbti_106365
N31660,johnhyde_0
T105216,26938284
T192671,bbti_73286
T185038,36814575
T13096,drumfriesandsanquhar_0
T131159,59137424
N21992,andom_0
R25532,26938284
N51933,30718937
T31445,bbti_31486
W5241,66520614
W24201,43371871
W24953,75310270
N12295,bbti_40178
T14654,33425968
N12040,bbti_17228
T114278,mrsmarthaogston_0
N38215,NV6661
N66453,51926513
T194728,22039166
N46648,thomasashburner_0
T35271,121291376
T19708,henryhillsdeceasd_0
T44763,66518994
T185721,22019654
R179139,21998777
T110598,bbti_22257
T137403,9733233
T225220,bbti_20412
N24770,bbti_47231
T115483,galfridumwale_0
N492613,19591103
T174186,305051344
T3017,bbti_11202
T89372,jamescochran_0
T67062,228716377
T84892,9741821
T91309,34043639
T88258,bbti_106365
N65815,306107540
T7225,bbti_116262
N56113,72798292
T231338,5995757
T132437,bbti_16093
T53374,bbti_112322
T149815,bbti_64396
W22445,8938475
N20898,51926513
T85360,bbti_113516
W36365,40909186
N43930,44350696
T184565,NV15017
T193098,60635941
N49820,bbti_113830
T82102,71442890
T144312,36768263
T128146,22941406
T28664,122574378
N53722,12361109
T195638,drmarwood_0
T120296,248202931
T40966,bbti_13923
T78831,bbti_76865
T151118,17087371
T193851,54199802
W16214,59137165
T79475,36768263
W16030,59137165
T101208,26078421
N36662,edwardexshaw_0
N2684,NV26254
T56974,33425968
N52241,12361109
N50696,12361109
T79299,263788498
T1415,9733233
N51993,54199802
T124643,bbti_65864
T203075,19591103
R470510,bbti_9392
N49015,patrickcampbel_0
T103624,228716377
W11877,75274218
T37021,45785847
T182685,bbti_72801
N21080,71283786
T173761,27299050
W37847,69363534
T16284,121294363
T12939,16594513
T116022,bbti_14407
N62820,44148715
T110262,21998777
T153283,31070598
T52309,22039034
T101400,5259928
T145502,330654
T148082,bbti_49715
T301184,29588428
T101763,williamjohnston_0
T72301,305051344
N34772,bbti_113516
T80291,bbti_75548
T138783,7291567
T86937,13471693
T35477,bbti_20606
T102282,36972115
T188487,31912803
N31889,31912803
T36144,31591451
T59819,255661736
T200086,61423499
T175073,36814575
T5959,bbti_112714
T60836,bbti_108069
T200753,27299050
T70067,15008766
N22268,22019654
T31275,bbti_59028
T131263,230344634
N53922,thomasnewcombdeceased_0
T75893,13724886
N17272,bbti_53370
T12869,johnforster_0
T79302,bbti_107725
T36259,30718937
N27724,bbti_108820
T93307,bbti_109740
T94220,bbti_112714
T179162,22019654
T71287,271231118
N60770,thomasbrowne_0
N29063,71442890
T30749,bbti_104038
T62362,bbti_33480
T4316,71283786
T172628,bbti_72718
T149893,bbti_106392
T179984,bbti_41788
T69399,51557323
T82382,bbti_107957
T124414,bbti_114516
T162402,johnhyde_0
N52306,bbti_6272
P2385,marymidnight_0
T103901,bbti_31142
T58213,bbti_108712
T94416,bbti_78573
T132857,bbti_116065
W19412,18614498
T131573,bbti_10273
T94714,16744341
T135908,bbti_72801
N29934,330654
T64828,56662373
N28180,bbti_7830
R221358,36972115
T16242,robertfleming_0
N51732,30718937
T19787,executrixofthomasnewcombdeceasd_0
T58122,51926513
T103619,9741821
T197793,4816814
N35383,73995150
T126704,51540282
T10574,99480813
T40301,bbti_3052
N38120,bbti_1660
T126627,4816814
T16511,bbti_109905
T73453,311335919
T92378,bbti_108660
T115880,76204129
T37281,jandpknapton_0
T133308,bbti_106365
T191956,29586562
T69978,71283786
N32637,bbti_73149
T629,NV2979
N24205,68786630
T140107,bbti_47409
W37761,134967802
T116588,305236995
N9848,johnnicks_0
N19077,philipcrampton_0
T67779,228716377
T91437,benjaminbarker_0
T182404,bbti_63954
T35016,bbti_74250
T120701,bbti_7688
N39440,bbti_53113
T230822,jnillor_0
T107369,jchurchill_1
T144891,bbti_75858
N15460,bbti_15982
T14909,companyofbooksellers_0
T80958,230344363
T94412,bbti_113163
N37192,1565494
W41098,59137165
T34320,56662373
W4770,68946151
T127950,bbti_59028
N68042,14691576
T96071,173741386
T185472,51926513
P6591,33425968
T206393,29411314
W17915,43362968
T96070,12361047
N334,44148715
T155116,122574378
T204178,bbti_25432
T59323,bbti_60899
T132200,36768263
T169913,173741386
T146435,danielemmidwinter_0
N54677,bbti_107361
T191253,NV23762
T95499,228716377
T138139,jandjknapton_1
T87277,executrixofthomasnewcombdeceasd_0
T187967,17074833
P2500,jwilcox_2
T180178,122574378
T147176,bbti_109907
T173313,bbti_107835
N37908,12361047
N66811,262067064
T89422,bbti_73149
W7970,38347954
T203101,bbti_106640
T145520,4306147270694535700005
T20104,bbti_109907
T115836,bbti_107857
T5674,bbti_11071
T79909,36768263
N65540,61431425
W8312,38347954
T114320,263788498
T164542,johnoswald_0
T8317,bbti_13923
T69809,12361109
T131371,305051344
T225827,bbti_241
T134023,bbti_46854
T178452,bbti_13923
W11378,134967802
T42139,51926513
N51547,philipbishop_0
N44106,48823380
T119474,263788498
T8323,54200197
T106162,31591451
N53020,bbti_4474
T101647,59137424
T78580,51561432
T74442,51926513
N25180,insigreclaviumtransversarum_0
T106739,41737022
T96050,47589
T97363,31070598
T89788,29449922
N47592,bbti_114143
T187396,andrewcrook_1
N23339,bbti_17678
T94407,27299050
T184223,georgeewing_0
T1630,44148715
T165474,NV10506
T133225,bbti_9392
T225906,pressickrider_0
T92166,bbti_111939
N52317,30718937
R180504,bbti_45404
N55913,19591103
T112474,248202931
T139261,bbti_114835
W12895,16293464
N48687,30718937
T142581,bbti_11535
T185973,bbti_41788
N19394,bbti_107777
T88693,bbti_110573
T136587,76551088
T33269,44350961
N14173,bbti_67940
T230105,40811864
N8373,33425968
T133831,bbti_36671
N52767,bbti_4474
T164852,bbti_116466
T19761,44350696
N70345,7287161
T61360,bbti_109210
T141464,humphryfitzdrug_0
T708,jpknaptonandtlongman_0
T42981,26937445
T143337,gulielmiinnys_1
T129250,bbti_64028
N504747,101583814
T106523,bbti_60281
T170844,bbti_11071
T17788,bbti_9201
N63890,12162986
T56903,bbti_48124
W1238,56609913
T86514,31912803
T111401,bbti_111939
T125563,bbti_57025
T18306,bbti_134792
T94544,50757410
T104939,bbti_100
T126935,317106727
T57431,bbti_70360
T225267,bbti_106365
T7194,bbti_111940
T124000,12361047
T57673,bbti_77907
N9459,2480468
T28582,sdawks_0
N23836,bbti_113163
N2271,henryjones_0
T68999,bbti_109575
T32184,17097029
T107268,36814575
T11772,bbti_113163
T181953,21998777
T186269,bbti_45218
N48591,33425968
T193483,bbti_58940
T206832,johntraill_0
T85926,bbti_59028
T81503,2321741
T127649,williambruce_0
T177374,bbti_13039
N64241,bbti_66145
T18667,bbti_114073
T134003,bbti_47231
T99808,bbti_72801
T39091,bbti_55222
T173501,bbti_78209
T82371,24195603
T91794,bbti_107957
T168035,76369374
T5128,228716377
T184220,maryfabian_0
T221315,14365616
T95188,bbti_44308
T124897,46660218
N4365,9741821
T65105,bbti_73763
T54722,330654
T73788,306130845
T201825,bbti_28434
T163344,lukedillon_0
T74480,bbti_73763
T301494,311426459
T205802,14691576
T70136,danieltompson_0
T34418,bbti_13288
T96283,228716377
T141117,gulthurlbourn_1
T87023,290882611
T53890,georgerisk_0
T144833,bbti_110934
T145222,bbti_51499
N45459,263788498
T134242,bbti_74241
T125919,bbti_23263
T85927,63858034
N472199,51577264
T34676,51540282
T38585,9741821
N67605,bbti_67075
T103646,bbti_109907
N44241,jgoddard_0
T85796,bbti_47663
T58937,21954540
T42699,56494757
T168379,29586562
T58951,29080720
T143823,bbti_77907
T140035,31070598
T190909,27299050
T21806,bbti_11881
T53259,73995150
T174856,58966351
T35659,40811864
N31775,bbti_114019
T34794,mrleake_0
T66083,bbti_106365
T83027,bbti_105768
T131701,bbti_75548
T42557,georgerisk_0
W3806,38347954
T145982,bbti_106365
N6830,bbti_42637
T97818,45785847
T137174,44350696
T88689,bbti_37007
T96174,bbti_27258
T69628,71283786
N1461,31868616
N48250,bbti_109740
W10115,134967802
N50492,30718937
